368,N366,-12283.40601809281
369,N362,-12283.40601809281
370,N358,-12283.40601809281
371,N356,-12283.40601809281
372,N283,-12283.40601809281
373,N236,-12283.40601809281
374,N312,-12283.40601809281
375,N346,-12283.40601809281
376,N268,-12283.40601809281
377,N353,-12283.40601809281
378,N295,-12283.40601809281
379,N284,-12283.40601809281
380,N205,-12283.40601809281
381,N316,-12283.40601809281
382,N264,-12283.40601809281
383,N275,-12283.40601809281
384,N379,-12283.40601809281
385,N377,-12283.40601809281
386,N310,-12283.40601809281
387,N244,-12283.40601809281
388,N300,-12283.40601809281
389,N355,-12283.40601809281
390,N346,-12283.40601809281
391,N223,-12283.40601809281
392,N230,-12283.40601809281
393,N298,-12283.40601809281
394,N301,-12283.40601809281
395,N233,-12283.40601809281
396,N245,-12283.40601809281
397,N344,-12283.40601809281
398,N288,-12283.40601809281
399,N361,-12283.40601809281
400,N317,-12283.40601809281
401,N314,-12283.40601809281
402,N261,-12283.40601809281
403,N208,-12283.40601809281
404,N326,-12283.40601809281
405,N298,-12283.40601809281
406,N290,-12283.40601809281
407,N308,-12283.40601809281
408,N331,-12283.40601809281
409,N363,-12283.40601809281
410,N198,-12283.40601809281
411,N364,-12283.40601809281
412,N380,-12283.40601809281
413,N368,-12283.40601809281
414,N320,-12283.40601809281
415,N221,-12283.40601809281
416,N364,-12283.40601809281
417,N323,-12283.40601809281
418,N230,-12283.40601809281
419,N244,-12283.40601809281
420,N250,-12283.40601809281
421,N380,-12283.40601809281
422,N194,-12283.40601809281
423,N274,-12283.40601809281
424,N370,-12283.40601809281
425,N375,-12283.40601809281
426,N200,-12283.40601809281
427,N237,-12283.40601809281
428,N366,-12283.40601809281
429,N301,-12283.40601809281
430,N318,-12283.40601809281
431,N294,-12283.40601809281
432,N206,-12283.40601809281
433,N209,-12283.40601809281
434,N197,-12283.40601809281
435,N213,-12283.40601809281
436,N318,-12283.40601809281
437,N289,-12283.40601809281
438,N225,-12283.40601809281
439,N269,-12283.40601809281
440,N229,-12283.40601809281
441,N354,-12283.40601809281
442,N293,-12283.40601809281
443,N243,-12283.40601809281
444,N224,-12283.40601809281
445,N205,-12283.40601809281
446,N219,-12283.40601809281
447,N237,-12283.40601809281
448,N349,-12283.40601809281
449,N232,-12283.40601809281
450,N213,-12283.40601809281
451,N320,-12283.40601809281
452,N331,-12283.40601809281
453,N265,-12283.40601809281
